GaN,Solubility,Insoluble,NoUnits
GaN,ElectronMobility,440,cm^2/Vs 300 K
GaN,MeltingPt,2500,C
GaN,RefractIndex,2.429,NoUnits
Cs2CrO4,Properties_ref,,NoUnits
Cs2CrO4,Appearance,Yellow crystalline solid,NoUnits
Cs2CrO4,Solubility,71.4,g/100 ml 13 C
Cs2CrO4,Density,4.237,g/cm^3
ZrWO4)2,MolarMass,586.92,g/mol
ZrWO4)2,Appearance,white powder,NoUnits
ZrWO4)2,Solubility,negligible,NoUnits
ZrWO4)2,Density,5.09,g/cm^3
BaF2,Density,4.893,g/cm^3
BaF2,MolarMass,175.34,g/mol
BaF2,Appearance,white cubic crystals,NoUnits
BaF2,Solubility,0.16,g/100 mL 20 C
BaF2,BoilingPtC,2260,C
BaF2,RefractIndex,1.455,NoUnits
BaF2,SolubleOther,soluble in methanol,NoUnits
BaF2,MeltingPtC,1368,C
AlAsO4,DeltaHf,-1431.1,kJ/mol
AlAsO4,Density,3.25,g/cm^3
AlAsO4,MolarMass,165.901,g/mol
AlAsO4,Appearance,white crystals,NoUnits
AlAsO4,Solubility,insoluble,NoUnits
AlAsO4,Entropy,145.6,J/mol K
AlAsO4,MeltingPtC,1000,C
AlAsO4,RefractIndex,1.596,NoUnits
GeTe,MolarMass,200.21,g/mol
GeTe,Appearance,solid,NoUnits
GeTe,Density,6.14,g/cm^3
GeTe,BandGap,0.6,eV 
GeTe,MeltingPtC,725,C
NH4HCO3,MolarMass,79.056,g/mol
NH4HCO3,MeltingPtC,41.9,C
NH4HCO3,SolubleOther,insoluble in methanol,NoUnits
NH4HCO3,Solubility,11.9,g/100 mL 0 C 
NH4HCO3,Density,1.586,g/cm^3
NH4)2HPO4,DeltaHf,566.91,kJ/mol
NH4)2HPO4,Density,1.619,g/cm^3
NH4)2HPO4,MolarMass,132.06,g/mol
NH4)2HPO4,Appearance,white powder,NoUnits
NH4)2HPO4,Solubility,57.5,g/100 mL 10 C 
NH4)2HPO4,RefractIndex,1.52,NoUnits
NH4)2HPO4,SolubleOther,insoluble in alcohol,NoUnits
NH4)2HPO4,MeltingPtC,155,C
KHCO3,DeltaHf,-963.2,kJ/mol
KHCO3,Density,2.17,g/cm^3
KHCO3,MolarMass,100.115,g/mol
KHCO3,Odor,odorless,NoUnits
KHCO3,Appearance,white crystals,NoUnits
KHCO3,location,Boca Raton,NoUnits
KHCO3,Solubility,33.7,g/100 mL 20 C  
KHCO3,pKa,10.329,NoUnits
KHCO3,editor,David R Lide,NoUnits
KHCO3,SolubleOther,practically insoluble in alcohol,NoUnits
KHCO3,MeltingPtC,292,C
Na2S2O8,MolarMass,238.10,g/mol
Na2S2O8,Appearance,white powder,NoUnits
Na2S2O8,Solubility,55.6,g/100 ml 20 C
Na2S2O8,MeltingPtC,180,C
Na2S,MolarMass,78.0452,g/mol anhydrous
Na2S,Odor,rotten eggs,NoUnits
Na2S,Appearance,colorless,NoUnits
Na2S,Solubility,12.4,g/100 mL 0 C 
Na2S,SolubleOther,insoluble in ether ,NoUnits
Na2S,MeltingPtC,1176,C
Ag3N,MolarMass,337.62,NoUnits
Ag3N,Appearance,Black solid,NoUnits
Ag3N,Density,9,g/cm^3
CaOH)2,pKb,2.37,NoUnits
CaOH)2,DeltaHf,87,kJmol^1
CaOH)2,Density,2.211,g/cm^3
CaOH)2,MolarMass,74.093,g/mol
CaOH)2,Odor,odorless,NoUnits
CaOH)2,Appearance,white powder,NoUnits
CaOH)2,Solubility,0.189,g/100 mL 0 C 
CaOH)2,SolubilityProduct,55e,NoUnits
CaOH)2,pKa,12.4,NoUnits
CaOH)2,Entropy,83,Jmol^1K^1
CaOH)2,RefractIndex,1.574,NoUnits
CaOH)2,SolubleOther,Soluble in glycerol and acids ,NoUnits
CaOH)2,MeltingPtC,580,C
C6HN3O8Pb,MolarMass,450.288,g/mol
C6HN3O8Pb,Density,3.06,to 3.1 g cm^3
NaCl,DeltaHf,11.12,kJ mol^1
NaCl,HeatCapacity,36.79,J K^1 mol^1
NaCl,Density,2.165,g/cm^3
NaCl,MolarMass,58.44,g mol^1
NaCl,Odor,Odorless,NoUnits
NaCl,Appearance,Colorless crystals,NoUnits
NaCl,Solubility,359,g/L
NaCl,BoilingPtC,1413,C
NaCl,Solvent1,ammonia,NoUnits
NaCl,Solvent2,methanol,NoUnits
NaCl,Entropy,72.11,J K^1 mol^1
NaCl,Solubility2,14.9,g/L
NaCl,Solubility1,21.5,g/L
NaCl,RefractIndex,1.5442,at 589 nm
NaCl,MeltingPtC,801,C
HIO3,Density,4.62,g/cm^3
HIO3,MolarMass,175.91,g/mol
HIO3,Appearance,White solid,NoUnits
HIO3,Solubility,269,g/100 mL 20 C
HIO3,pKa,0.75,NoUnits
HIO3,MeltingPtC,110,C
Xe1F2,Density,4.32,g/cm^3
Xe1F2,Appearance,White solid,NoUnits
Xe1F2,Solubility,25,g/l 0 C
Xe1F2,MeltingPt_ref,,NoUnits
Xe1F2,Entropy,254,Jmol^1K^1
Xe1F2,VaporPressure,6.010^2,Pa
Xe1F2,DeltaHf,08,kJmol^1
Xe1F2,MeltingPtC,128.6,C
Ge2H6,Density,1.98,kg/m^3
Ge2H6,MolarMass,151.328,g/mol
Ge2H6,Appearance,Colorless gas,NoUnits
Ge2H6,Solubility,Insoluble,NoUnits
Ge2H6,BoilingPtC,31.5,C
Ge2H6,MeltingPtC,-109,C
AlOH)3,Density,2.42,g/cm^3
AlOH)3,MolarMass,78.00,g/mol
AlOH)3,Appearance,White amorphous powder,NoUnits
AlOH)3,Solubility,0.0001,g/100 mL 20 C
AlOH)3,SolubilityProduct,310^34,NoUnits
AlOH)3,DeltaHf,277,kJmol^1
AlOH)3,SolubleOther,soluble in acids,NoUnits
AlOH)3,MeltingPtC,300,C
AgBrO3,Solvent,ammonium hydroxide,NoUnits
AgBrO3,Density,5.206,g/cm^3
AgBrO3,MolarMass,235.770,g/mol
AgBrO3,Appearance,white powderbr photosensitive,NoUnits
AgBrO3,Solubility,0.167,g/100 mL
AgBrO3,SolubleOther,soluble,NoUnits
AgBrO3,MeltingPtC,309,C
CaClO4)2,Density,2.651,g/cm3
CaClO4)2,MolarMass,238.9792,g/mol
CaClO4)2,Appearance,White to yellow crystalline solid,NoUnits
CaClO4)2,Solubility,188,g/100mL 20 C
CaClO4)2,SolubleOther,EtOH,NoUnits
CaClO4)2,MeltingPtC,270,C
H2BeO2,HeatCapacity,1.443,J K^1
H2BeO2,Appearance,Vivid white,NoUnits
H2BeO2,Solubility,slightly soluble,NoUnits
H2BeO2,DeltaGf,-818,kJ/mol
H2BeO2,Entropy,47,Jmol^1K^1
H2BeO2,DeltaHf,-904,kJ mol^1
H2BeO2,MeltingPtC,1000,C
UCl4,MolarMass,379.84,g/mol
UCl4,MeltingPtC,590,C
UCl4,BoilingPtC,791,C
UCl4,Density,4.87,g/cm^3
Ti1Cl2,MeltingPtC,1035,C
Ti1Cl2,Appearance,black hexagonal crystal system,NoUnits
Ti1Cl2,BoilingPtC,1500,C
Ti1Cl2,Density,3.13,g/cm^3
Cl2O7,MolarMass,182.901,g/mol
Cl2O7,MeltingPtC,1.57,C
Cl2O7,Appearance,colorless oil,NoUnits
Cl2O7,Density,1900,kg m^3
Yb2O3,Density,9.17,g/cm^3
Yb2O3,MolarMass,394.08,g/mol
Yb2O3,Appearance,White solid,NoUnits
Yb2O3,Solubility,Insoluble,NoUnits
Yb2O3,BoilingPtC,4070,C
Yb2O3,MeltingPtC,2355,C
CaF2,Density,3.18,g/cm^3
CaF2,Appearance,White crystalline solid single crystals are transparent,NoUnits
CaF2,Solubility,0.0015,g/100 mL 18 C 
CaF2,BoilingPtC,2533,C
CaF2,RefractIndex,1.4338,NoUnits
CaF2,SolubleOther,insoluble in acetone ,NoUnits
CaF2,MeltingPtC,1418,C
CNCl,DeltaHf,137.95,kJ mol^1
CNCl,Density,2.7683,mg mL^1 at 0 C
CNCl,MolarMass,61.470,g mol^1
CNCl,Odor,acrid,NoUnits
CNCl,Appearance,Colorless gas,NoUnits
CNCl,Solubility,soluble,NoUnits
CNCl,Entropy,236.33,J K^1 mol^1
CNCl,VaporPressure,1.987,MPa at 21.1 C
CNCl,Properties_ref,,NoUnits
CNCl,SolubleOther,soluble in ethanol,NoUnits
CNCl,MeltingPtC,.55,C
CrSO45H2O,MolarMass,238.13,pentahydrate
CrSO45H2O,Appearance,blue solid  pentahydrate,NoUnits
CrSO45H2O,Solubility,21,g/100 mL 0C
Na2CO3,F K<br> (decahydrate)<ref name,90ref,NoUnits
Na2CO3,Solvent1,glycerine,NoUnits
Na2CO3,Solvent3,dimethylformamide,NoUnits
Na2CO3,Solvent2,ethanediol,NoUnits
Na2CO3,RefractIndex,1.485,anhydrous
Na2CO3,MolarMass,105.9888,g/mol anhydrous<br />286.1416 g/mol decahydrate
Na2CO3,Odor,Odorless,NoUnits
Na2CO3,Viscosity,3.4,cP 887 C
Na2CO3,Entropy,135,J/molK
Na2CO3,MeltingPtC,851,C
Na2CO3,MagSus,.110^5,cm^3/mol
Na2CO3,Appearance,White solid,NoUnits
Na2CO3,DeltaGf,044.4,kJ/mol
Na2CO3,Solubility3,0.5,g/kg
Na2CO3,Solubility2,3.46,g/100 g 20 C
Na2CO3,Solubility1,98.3,g/100 g 15.5 C
Na2CO3,HeatCapacity,112.3,J/molK
Na2CO3,pKb,3.67,NoUnits
Na2CO3,place,New York,NoUnits
Na2CO3,DeltaHf,130.7,kJ/mol
H5IO6,MolarMass,227.941,g/mol H<sub>5</sub>IO<sub>6</sub><BR>190.91 g/mol HIO<sub>4</sub>
H5IO6,Appearance,Colourless crystals,NoUnits
H5IO6,MeltingPt_ref,,NoUnits
H5IO6,location,San Diego,NoUnits
H5IO6,SolubleOther,soluble in water,NoUnits
H5IO6,MeltingPtC,128.5,C
Na2Se,Density,2.625,g cm^3
Na2Se,Odor,unpleaseant,NoUnits
Na2Se,Appearance,white to red solid,NoUnits
Na2Se,Solubility,reacts with water,NoUnits
Na2Se,Entropy,105,J/mol K
Na2Se,editor,David R Lide ref,NoUnits
Na2Se,DeltaHf,-343,kJ/mol
Na2Se,MeltingPtC,875,C
HgCl2,DeltaHf,30,kJmol^1
HgCl2,Density,5.43,g/cm^3
HgCl2,MolarMass,271.52,g/mol
HgCl2,Odor,odorless,NoUnits
HgCl2,Appearance,colorless or white solid,NoUnits
HgCl2,Solubility,3.6,g/100 mL 0 C 
HgCl2,BoilingPtC,304,C
HgCl2,pKa,3.2,0.2M solution
HgCl2,Entropy,144,Jmol^1K^1
HgCl2,RefractIndex,1.859,NoUnits
HgCl2,MeltingPtC,276,C
SeO3,Density,3.44,g/cm^3
SeO3,MolarMass,126.96,g/mol
SeO3,BoilingPt,sublimes,NoUnits
SeO3,Appearance,white hygroscopic crystals,NoUnits
SeO3,Solubility,very soluble,NoUnits
SeO3,MeltingPtC,118.35,C
SbH3,Solvent,other solvents,NoUnits
SbH3,Density,5.48,g/L
SbH3,MolarMass,124.784,g/mol
SbH3,Odor,unpleasant,NoUnits
SbH3,Appearance,Colourless gas,NoUnits
SbH3,Solubility,slightly soluble,NoUnits
SbH3,BoilingPtC,7,C
SbH3,VaporPressure,1,atm 20C
SbH3,SolubleOther,Insoluble,NoUnits
SbH3,MeltingPtC,8,C
SmI2,MolarMass,404.16,g/mol
SmI2,Appearance,green solid,NoUnits
SmI2,MeltingPtC,520,C
Na2O2,HeatCapacity,89.37,J/mol K
Na2O2,Density,2.805,g/cm^3
Na2O2,MolarMass,77.98,g/mol
Na2O2,Appearance,yellow to white powder,NoUnits
Na2O2,Solubility,reacts violently,NoUnits
Na2O2,BoilingPtC,657,C
Na2O2,DeltaGf,-446.9,kJ/mol
Na2O2,Entropy,95,Jmol^1K^1
Na2O2,DeltaHf,15,kJmol^1
Na2O2,SolubleOther,soluble in acid ,NoUnits
Na2O2,MeltingPtC,460,C
KCl,DeltaHf,36,kJmol^1
KCl,Density,1.984,g/cm^3
KCl,MolarMass,74.5513,gmol^1
KCl,Odor,odorless,NoUnits
KCl,Appearance,white crystalline solid,NoUnits
KCl,Solubility,21.74%,0 C 
KCl,BoilingPtC,1420,C
KCl,Entropy,83,Jmol^1K^1
KCl,RefractIndex,1.4902,589 nm
KCl,MeltingPtC,770,C
NiCO3,Density,4.39,g/cm^3
NiCO3,MolarMass,118.7,NoUnits
NiCO3,Appearance,light green powder,NoUnits
NiCO3,Solubility,0.0093,g/100ml
NiCO3,SolubilityProduct,6.610^9,NoUnits
NiCO3,MeltingPtC,205,C
K2CO3,Density,2.43,g/cm^3
K2CO3,MolarMass,138.205,g/mol
K2CO3,BoilingPt,decomposes,NoUnits
K2CO3,Appearance,white,NoUnits
K2CO3,Solubility,112,g/100 mL 20 C 
K2CO3,SolubleOther,insoluble in alcohol,NoUnits
K2CO3,MeltingPtC,891,C
Li1ClO4,C<sub>4</sub>H<sub>9</sub>OH)<ref name,chemister ,NoUnits
Li1ClO4,HeatCapacity,105,J/molK
Li1ClO4,Density,2.42,g/cm^3
Li1ClO4,Odor,odorless,NoUnits
Li1ClO4,Appearance,white crystals,NoUnits
Li1ClO4,BoilingPtC,430,C
Li1ClO4,Solvent1,acetone,NoUnits
Li1ClO4,DeltaGf,-254,kJ/mol
Li1ClO4,Solvent2,alcohol,NoUnits
Li1ClO4,Entropy,125.5,J/molK
Li1ClO4,Solubility2,1.82,g/g 0 C
Li1ClO4,Solubility1,137,g/100 g
Li1ClO4,DeltaHf,-380.99,kJ/mol
Li1ClO4,SolubleOther,soluble in alcohol,NoUnits
Li1ClO4,MeltingPtC,236,C
Tl2CO3,Density,7.11,g/cm^3
Tl2CO3,MolarMass,468.776,g/mol
Tl2CO3,Odor,odorless,NoUnits
Tl2CO3,Appearance,white crystals,NoUnits
Tl2CO3,Solubility,5.2,g/100 mL 25 C 
Tl2CO3,SolubleOther,insoluble in alcohol,NoUnits
Tl2CO3,MeltingPtC,272,C
FeO,Density,5.745,g/cm^3
FeO,MolarMass,71.844,g/mol
FeO,Appearance,black crystals,NoUnits
FeO,Solubility,Insoluble,NoUnits
FeO,BoilingPtC,3414,C
FeO,RefractIndex,2.23,NoUnits
FeO,SolubleOther,insoluble in alkali,NoUnits
FeO,MeltingPtC,1377,C
B4H10,Density,2.3,kg m^3 gas
B4H10,MolarMass,53.32,g/mol
B4H10,Appearance,colourless gas,NoUnits
B4H10,Properties_ref,,NoUnits
B4H10,class,wikitable,NoUnits
B4H10,MeltingPtC,20.8,C
PBr3,Density,2.852,g/cm^3
PBr3,MolarMass,270.69,g/mol
PBr3,Viscosity,0.001302,Pas
PBr3,Appearance,clear,NoUnits
PBr3,Solubility,rapid hydrolysis,NoUnits
PBr3,BoilingPtC,173.2,C
PBr3,RefractIndex,1.697,NoUnits
PBr3,MeltingPtC,-41.5,C
Cl10Mo2,Density,2.928,g/cm^3
Cl10Mo2,MolarMass,273.21,g/mol MoCl<sub>5</sub>
Cl10Mo2,Appearance,green solid ,NoUnits
Cl10Mo2,Solubility,hydrolyes,NoUnits
Cl10Mo2,BoilingPtC,268,C
Cl10Mo2,SolubleOther,soluble in dry ether,NoUnits
Cl10Mo2,MeltingPtC,194,C
Bi2O3,Density,8.90,g/cm^3
Bi2O3,MolarMass,465.96,g/mol
Bi2O3,Odor,odorless,NoUnits
Bi2O3,Appearance,yellow crystals or powder,NoUnits
Bi2O3,Solubility,insoluble,NoUnits
Bi2O3,BoilingPtC,1890,C
Bi2O3,MeltingPt_ref,,NoUnits
Bi2O3,SolubleOther,soluble in acids,NoUnits
Bi2O3,MeltingPtC,817,C
AgF2,Density,4.58,g/cm^3
AgF2,MolarMass,145.865,g/mol
AgF2,Appearance,white or grey crystalline powder,NoUnits
AgF2,Solubility,Decomposes violently,NoUnits
AgF2,BoilingPtC,700,C
AgF2,MeltingPtC,690,C
SbF5,Density,2.99,g/cm^3 
SbF5,MolarMass,216.74,g/mol
SbF5,Odor,pungent,NoUnits
SbF5,Appearance,colorless oily liquid ,NoUnits
SbF5,Solubility,Reacts,NoUnits
SbF5,BoilingPtC,149.5,C
SbF5,SolubleOther,soluble in potassium fluoride,NoUnits
SbF5,MeltingPtC,8.3,C
LiH,DeltaHf,-90.65,kJ/mol
LiH,HeatCapacity,3.51,J/gK
LiH,Density,0.78,g/cm^3
LiH,MolarMass,7.95,g/mol
LiH,BoilingPt,9001000,C
LiH,Appearance,colorless to gray solid,NoUnits
LiH,Solubility,reacts,NoUnits
LiH,MeltingPt_ref,,NoUnits
LiH,DeltaGf,-68.48,kJ/mol
LiH,Entropy,170.8,J/mol K
LiH,RefractIndex,1.9847,NoUnits
LiH,MeltingPtC,688.7,C
BeCl2,HeatCapacity,7.808,J/K or 71.1 J/mol K
BeCl2,Density,1.899,g/cm^3
BeCl2,MolarMass,79.9182,g/mol
BeCl2,Appearance,White or yellow crystals,NoUnits
BeCl2,Solubility,15.1,g/100 mL 20 C
BeCl2,BoilingPtC,482,C
BeCl2,DeltaGf,-468,kJ/mol
BeCl2,Entropy,63,J/mol K
BeCl2,DeltaHf,.136,kJ/g or -494 kJ/mol
BeCl2,DeltaHc,16,kJ/mol
BeCl2,MeltingPtC,399,C
MgCl2,DeltaHf,-641.1,kJ/mol
MgCl2,HeatCapacity,71.09,J/mol K
MgCl2,Density,2.32,g/cm^3 anhydrous 
MgCl2,MolarMass,95.211,g/mol anhydrous
MgCl2,Appearance,white or colourless crystalline solid,NoUnits
MgCl2,BoilingPtC,1412,C
MgCl2,Solvent1,ethanol,NoUnits
MgCl2,DeltaGf,-591.6,kJ/mol
MgCl2,Entropy,89.88,J/mol K
MgCl2,Solubility1,7.4,g/100 mL 30 C
MgCl2,RefractIndex,1.675,anhydrous 
MgCl2,SolubleOther,slightly soluble in acetone,NoUnits
MgCl2,MeltingPtC,714,C
W1C,HF<ref name,crc ,NoUnits
W1C,MagSus,110^5,cm^3/mol
W1C,Density,15.6,g/cm^3
W1C,Appearance,black lustrous solid,NoUnits
W1C,Solubility,Insoluble,NoUnits
W1C,BoilingPtC,6000,C
W1C,MeltingPt_ref,,NoUnits
W1C,link,hydrofluoric acid,NoUnits
W1C,HeatCapacity,39.8,J/molK
W1C,ThermalConductivity,110,W/mK
W1C,SolubleOther,Soluble in chem,NoUnits
W1C,Entropy,32.1,J/molK
W1C,MeltingPtC,27852830,C
Be3N2,Density,2.71,g/cm^3
Be3N2,MolarMass,55.06,g/mol
Be3N2,Appearance,yellow or white powder,NoUnits
Be3N2,Solubility,decomposes,NoUnits
Be3N2,BoilingPtC,2240,C
Be3N2,Solvent1,acids,NoUnits
Be3N2,Solubility1,hydrolyes,NoUnits
Be3N2,MeltingPtC,2200,C
V1F3,BoilingPt,Sublimes,NoUnits
V1F3,MagSus,2.75710^3,cm^3/mol
V1F3,Density,3.363,g/cm^3
V1F3,F K<br> at 760 mmHg (trihydrate) decomposes<ref name,90ref,NoUnits
V1F3,Appearance,green powder anhydrous,NoUnits
V1F3,Solubility,Insoluble,NoUnits
V1F3,EtOH<ref name,crc ,NoUnits
V1F3,SolubleOther,Insoluble in ethanol,NoUnits
V1F3,MeltingPtC,1395,C
K3PO4,Solvent,ethanol,NoUnits
K3PO4,Density,2.564,g/cm^3 17 C
K3PO4,MolarMass,212.27,g/mol
K3PO4,Appearance,White deliquescent powder,NoUnits
K3PO4,Solubility,90,g/100 mL 20 C
K3PO4,pKb,1.6,NoUnits
K3PO4,SolubleOther,Insoluble,NoUnits
K3PO4,MeltingPtC,1380,C
B1N,DeltaHf,-250.91,kJ/mol
B1N,HeatCapacity,19.7,J/K mol
B1N,Density,2.1,hBN; 3.45 cBN g/cm^3
B1N,ElectronMobility,200,cm^2/Vs cBN
B1N,Appearance,Colorless crystals,NoUnits
B1N,Solubility,insoluble,NoUnits
B1N,DeltaGf,-226.8,kJ/mol
B1N,Entropy,14.77,J/K mol
B1N,MeltingPtC,2973,C
B1N,RefractIndex,1.8,hBN; 2.1 cBN
BrCl,Solvent,other solvents,NoUnits
BrCl,Density,2.172,g/cm^3
BrCl,MolarMass,115.357,g/mol
BrCl,SolubleOther,1.5,g/L
BrCl,MeltingPtC,4,C
SeOBr2,Density,3.38,g/cm^3
SeOBr2,MolarMass,254.77,g/mol
SeOBr2,BoilingPt,decomposes at,NoUnits
SeOBr2,Appearance,yellow solid,NoUnits
SeOBr2,Solubility,reacts,NoUnits
SeOBr2,BoilingPtC,220,C
SeOBr2,SolubleOther,soluble in carbon disulfide,NoUnits
SeOBr2,MeltingPtC,41.6,C
CeCl3,Density,3.97,g/cm^3
CeCl3,MolarMass,246.48,g/mol anhydrous 
CeCl3,Appearance,fine white powder,NoUnits
CeCl3,Solubility,100,g/100 ml
CeCl3,BoilingPtC,1727,C
CeCl3,SolubleOther,soluble in alcohol,NoUnits
CeCl3,MeltingPtC,817,C
C1S2,Solvent1,formic acid,NoUnits
C1S2,Solvent2,dimethyl sulfoxide,NoUnits
C1S2,RefractIndex,1.627,NoUnits
C1S2,Odor,Chloroform pure,NoUnits
C1S2,Viscosity,0.436,cP 0 C
C1S2,BoilingPtC,46.24,C
C1S2,units,SIref,NoUnits
C1S2,MeltingPtC,-111.61,C
C1S2,Appearance,Colorless liquid,NoUnits
C1S2,DeltaGf,64.4,kJ/mol
C1S2,Solubility2,45,g/100 g 20.3 C
C1S2,Solubility1,4.66,g/100 g
C1S2,SolubleOther,Soluble in alcohol,NoUnits
C1S2,name,Carbon disulfide,NoUnits
C1S2,HeatCapacity,75.73,J/molK
C1S2,mask,FFFF,NoUnits
C1S2,Entropy,151,J/molK
C1S2,VaporPressure,48.1,kPa 25 C
C1S2,DeltaHc,1687.2,kJ/mol
UO2NO3)2,MolarMass,394.04,g/mol
UO2NO3)2,SolubleOther,soluble,NoUnits
UO2NO3)2,Solvent,tributyl phosphate,NoUnits
UO2NO3)2,Appearance,green solid BR  hygroscopic,NoUnits
UO2NO3)2,Density,2.81,g/cm^3
Tl2O3,Density,10.19,g/cm^3
Tl2O3,MolarMass,456.76,g/mol
Tl2O3,Appearance,very dark,NoUnits
Tl2O3,Solubility,insoluble,NoUnits
Tl2O3,BoilingPtC,875,C
Tl2O3,Properties_ref,,NoUnits
Tl2O3,MeltingPtC,717,C
Be1O,DeltaHf,99,kJmol^1
Be1O,HeatCapacity,25.5,J/mol K
Be1O,Density,3.01,g cm^3
Be1O,BandGap,10.6,eV
Be1O,Odor,Odourless,NoUnits
Be1O,Appearance,Colourless,NoUnits
Be1O,Solubility,0.00002,g/100 mL
Be1O,BoilingPtC,3900,C
Be1O,DeltaGf,-582,kJ/mol
Be1O,Entropy,13.7313.81,JK^1mol^1
Be1O,ThermalConductivity,330,W K^1 m^1
Be1O,RefractIndex,1.719,NoUnits
Be1O,MeltingPtC,2507,C
Hg2SO4,HeatCapacity,132,Jmol^1K^1
Hg2SO4,Density,7.56,g/cm^3
Hg2SO4,MolarMass,497.24,g/mol
Hg2SO4,Appearance,yellow crystals,NoUnits
Hg2SO4,Solubility,0.051,g/100 mL 25 C 
Hg2SO4,Entropy,200.7,Jmol^1K^1
Hg2SO4,DeltaHf,-743.1,kJ/mol
Hg2SO4,SolubleOther,soluble in dilute nitric acid,NoUnits
KClO4,Density,2.5239,g/cm^3
KClO4,Solvent1,ethanol,NoUnits
KClO4,Solvent3,ethyl acetate,NoUnits
KClO4,Solvent2,acetone,NoUnits
KClO4,RefractIndex,1.4724,NoUnits
KClO4,Solubility,0.76,g/100 mL 0 C
KClO4,units,SIref,NoUnits
KClO4,MeltingPtC,610,C
KClO4,Appearance,colourless white crystalline powder,NoUnits
KClO4,DeltaGf,-300.4,kJ/mol
KClO4,Solubility3,15,mg/kg
KClO4,Solubility2,1.6,g/kg
KClO4,Solubility1,47,mg/kg 0 C
KClO4,SolubleOther,negligible in alcohol,NoUnits
KClO4,name,Potassium perchlorate,NoUnits
KClO4,HeatCapacity,111.35,J/molK
KClO4,mask,FFFF,NoUnits
KClO4,Entropy,150.86,J/molK
KClO4,DeltaHf,-433,kJ/mol
KIO3,Density,3.89,g/cm^3
KIO3,MolarMass,214.001,g/mol
KIO3,Odor,odorless,NoUnits
KIO3,Appearance,white crystalline powder,NoUnits
KIO3,Solubility,4.74,g/100 mL 0 C 
KIO3,SolubleOther,soluble in potassium iodide,NoUnits
KIO3,MeltingPtC,560,C
NH4SCN,Density,1.305,g/cm^3
NH4SCN,MolarMass,76.122,g/mol
NH4SCN,Appearance,Colorless hygroscopic crystalline solid,NoUnits
NH4SCN,Solubility,128,g/100 mL 0 C
NH4SCN,BoilingPtC,170,C
NH4SCN,SolubleOther,soluble in liquid ammonia,NoUnits
NH4SCN,MeltingPtC,149.5,C
SeOCl2,Density,2.43,g/cm^3
SeOCl2,MolarMass,165.87,g/mol
SeOCl2,Appearance,colorless liquid,NoUnits
SeOCl2,BoilingPtC,177.2,C
SeOCl2,MeltingPtC,10.9,C
SeOCl2,RefractIndex,1.651,20 C
PbO,MolarMass,223.20,g/mol
PbO,MeltingPtC,888,C
PbO,Appearance,red or yellow powder,NoUnits
PbO,BoilingPtC,1477,C
PbO,Density,9.53,g/cm^3
ZnBr2,publisher,21,</ref>
ZnBr2,MolarMass,225.198,g/mol
ZnBr2,Density,4.20,g/cm^3 20 C 
ZnBr2,Appearance,white crystalline powder ,NoUnits
ZnBr2,Solubility,311,g/100 mL 0 C 
ZnBr2,BoilingPtC,697,C
ZnBr2,RefractIndex,1.5452,NoUnits
ZnBr2,SolubleOther,very soluble in alcohol,NoUnits
ZnBr2,MeltingPtC,394,C
NaNO3,DeltaHf,67,kJ/mol
NaNO3,HeatCapacity,93.05,J/mol K
NaNO3,Density,2.257,g/cm^3
NaNO3,MolarMass,84.9947,g/mol
NaNO3,Viscosity,2.85,cP 317 C
NaNO3,Odor,sweet,NoUnits
NaNO3,Appearance,White powder or colorless crystals,NoUnits
NaNO3,Solubility,73,g/100 mL 0 C 
NaNO3,BoilingPtC,380,C
NaNO3,DeltaGf,65.9,kJ/mol
NaNO3,Entropy,116,J/mol K
NaNO3,RefractIndex,1.587,trigonal 
NaNO3,MeltingPtC,308,C
PtCl4,Density,4.303,g/cm^3 anhydrous 
PtCl4,MolarMass,336.89,g/mol
PtCl4,BoilingPt,decompose,NoUnits
PtCl4,Appearance,red powder,NoUnits
PtCl4,Solubility,58.7,g/100 mL anhydrous 
PtCl4,MeltingPtC,370,C
H2TeO3,Density,3,g/cm^3
H2TeO3,MolarMass,177.616,grams
H2TeO3,BoilingPt,decomposes,NoUnits
H2TeO3,Appearance,colorless crystals,NoUnits
H2TeO3,Solubility,negligible,NoUnits
H2TeO3,pKa,1,NoUnits
CF3NC,MolarMass,95.023,NoUnits
NaBO3nH2O,MolarMass,99.815,g/mol monohydrate;
NaBO3nH2O,Odor,odorless,NoUnits
NaBO3nH2O,Appearance,white powders,NoUnits
NaBO3nH2O,Solubility,2.15,g/100 mL tetrahydrate
NaBO3nH2O,BoilingPtC,130,to 150 C
GaF3,Density,4.47,g/cm^3
GaF3,MolarMass,126.718,g/mol
GaF3,Appearance,white powder,NoUnits
GaF3,Solubility,0.0002,g/100 mL
GaF3,BoilingPtC,1000,C
GaF3,MeltingPtC,800,C
CoCO3,Density,4.13,g/cm^3
CoCO3,Appearance,red pink crystals anhydrous,NoUnits
CoCO3,Solubility,negligible,NoUnits
CoCO3,SolubilityProduct,1.010^10,NoUnits
CoCO3,DeltaGf,-651,kJ/mol
CoCO3,Entropy,79.9,J/molK
CoCO3,RefractIndex,1.855,NoUnits
CoCO3,SolubleOther,soluble in acid ,NoUnits
CoCO3,MeltingPtC,427,C
AuBr3,MolarMass,436.69,g/mol
AuBr3,Appearance,dark red to black crystalline,NoUnits
AuBr3,MeltingPtC,97.5,C
